customer_id,full_name,email,phone,date_of_birth,kyc_status,account_status,risk_score,account_age_days,country,city,state,pin_code,income_band,device_fingerprint,registered_devices,preferred_payment,typical_transaction_amount,typical_merchant_categories,is_politically_exposed,account_open_date,last_login_date,failed_login_count,is_synthetic_fraud_customer,fraud_type
CUST_6602E74D,Robert Gonzales,reedsamantha@example.net,+917849145121,1984-01-23,VERIFIED,ACTIVE,0.0,1551,IN,Lucknow,UP,204298,LOW,48e5709d-d953-4e,52d33125-7d6,DEBIT_CARD,1482.52,TRAVEL|FUEL|RESTAURANT,False,2022-02-17,2026-04-25,1,False,
CUST_7C718417,David Casey,fuentesyolanda@example.net,+919970765357,1981-10-08,VERIFIED,ACTIVE,0.0,997,IN,Jaipur,Rajasthan,392163,HIGH,c0a07623-b33b-47,ec4f0761-b79,CREDIT_CARD,91933.92,ELECTRONICS|TELECOM|LUXURY_GOODS,False,2023-08-25,2026-04-29,2,False,
CUST_15AD61D4,Danielle Martinez,raunak41@example.org,+919575579569,1984-05-28,VERIFIED,ACTIVE,0.022234697755234775,57,IN,Kolkata,West Bengal,698910,LOW,fbd2aab0-a989-40,6c5d4c92-195|6fcaa6c7-c2b|666922d0-b28|d5268f84-402,NETBANKING,1098.94,FASHION|LUXURY_GOODS|FUEL,False,2026-03-22,2026-05-12,7,True,ACCOUNT_TAKEOVER
CUST_BD3592C7,Khushi Kumer,bkrishnamurthy@example.net,+917129819217,2005-11-12,VERIFIED,ACTIVE,0.029738614802328645,1881,IN,Surat,Gujarat,243464,MEDIUM,fe5e680e-a738-41,9dd14e41-c33|69814898-a67,DEBIT_CARD,6943.87,ELECTRONICS|ONLINE_GAMING|UTILITY,False,2021-03-24,2026-05-05,0,False,
CUST_E3C4A047,Judith Miller,johningram@example.net,+919035724969,1995-05-07,VERIFIED,ACTIVE,0.06090122322909785,1490,IN,Ahmedabad,Gujarat,205317,LOW,0d5e353e-0d0b-4d,b3dacdac-cc5,BNPL,934.25,HEALTHCARE|ELECTRONICS|ENTERTAINMENT,False,2022-04-19,2026-04-25,2,False,
CUST_8B815794,Aradhya Butala,nharper@example.com,+918892006052,1983-12-24,VERIFIED,ACTIVE,0.04124086103106828,1944,IN,Delhi,Delhi,592951,LOW,aa5eb820-1904-42,f6950e96-719,CREDIT_CARD,783.61,TELECOM|ENTERTAINMENT|FUEL,False,2021-01-20,2026-04-18,2,False,
CUST_02B608EB,John Palmer MD,whiteeugene@example.net,+916013734077,1966-02-28,VERIFIED,ACTIVE,0.0,579,IN,Jammu,J&K,844479,MEDIUM,1bc05f1c-e00c-40,9ce18194-c02,CREDIT_CARD,7986.44,RESTAURANT|CRYPTO_EXCHANGE|EDUCATION,False,2024-10-16,2026-04-25,1,False,
CUST_40085ED4,Cynthia Flores,sarah79@example.org,+919758264218,1989-12-13,VERIFIED,ACTIVE,0.004017612386297219,1293,IN,Chandigarh,Punjab,608622,MEDIUM,badc8d12-710e-45,d8363a0b-597|18b9dbc0-87f,NETBANKING,10025.64,UTILITY|TRAVEL|ONLINE_GAMING,False,2022-11-02,2026-05-13,8,True,CARD_NOT_PRESENT
CUST_E67B42E6,Laurie Phillips,gkohli@example.net,+917920593054,1951-09-17,VERIFIED,ACTIVE,0.03702665155773008,606,IN,Jammu,J&K,587310,LOW,52336560-eb57-44,586cca3c-6ca|2be8b140-729,DEBIT_CARD,1522.17,ELECTRONICS|ONLINE_GAMING|EDUCATION,False,2024-09-19,2026-05-09,1,False,
CUST_75E0CB5C,Donald Andrews,atkinsdeborah@example.com,+916124393191,1977-06-20,PENDING,ACTIVE,0.1788538259250105,1585,IN,Chennai,Tamil Nadu,632139,HIGH,ee1a7331-c1a2-41,679b6ec8-5ea,CREDIT_CARD,60903.76,ENTERTAINMENT|GROCERY|LUXURY_GOODS,False,2022-01-14,2026-04-27,1,False,
CUST_827AA4EC,Raunak Gill,advikagole@example.com,+917152413759,1988-01-11,VERIFIED,ACTIVE,0.013786055104869575,1383,IN,Jaipur,Rajasthan,147844,MEDIUM,302fce56-d96f-4f,c809aeaa-a27,DEBIT_CARD,6280.85,FASHION|CRYPTO_EXCHANGE|ELECTRONICS,False,2022-08-04,2026-04-19,2,False,
CUST_842EE986,Linda Moss,teresa28@example.net,+918598288578,1974-10-16,VERIFIED,ACTIVE,0.06976108926427416,1098,IN,Kolkata,West Bengal,857311,MEDIUM,f951471b-df4c-45,6d003ea3-a55,UPI,9392.91,UTILITY|RESTAURANT|TELECOM,False,2023-05-16,2026-05-08,2,False,
CUST_D01D7ECE,Breanna Wright,philiphamilton@example.net,+916674279418,1960-04-01,VERIFIED,ACTIVE,0.0,1869,IN,Lucknow,UP,404283,HIGH,b28249cf-603e-41,6ec7a7d9-789|a87e450b-083,CREDIT_CARD,6823.09,EDUCATION|ONLINE_GAMING|CRYPTO_EXCHANGE,False,2021-04-05,2026-05-12,3,True,CARD_NOT_PRESENT
CUST_26F7A8EB,Traci Lopez,robertjohnson@example.org,+919398794286,1996-07-03,VERIFIED,ACTIVE,0.048540415816714505,1926,IN,Ahmedabad,Gujarat,264569,HIGH,57dbf203-67a2-4b,f26400b7-6c7|c34b1168-283,DEBIT_CARD,53602.43,TRAVEL|GROCERY|ELECTRONICS,False,2021-02-07,2026-05-02,2,False,
CUST_F0239FCD,Saksham Basak,sehgalindrans@example.net,+919702191781,2005-09-24,VERIFIED,ACTIVE,0.12154712849996485,70,IN,Ahmedabad,Gujarat,899419,LOW,9e65d6d3-4adf-40,14ae6c15-09d|d26f0744-e8e,BNPL,1327.79,ENTERTAINMENT|GROCERY|FASHION,False,2026-03-09,2026-05-14,2,False,
CUST_621107F2,Saira Baria,sureshvihaan@example.net,+917826016991,1998-02-05,VERIFIED,ACTIVE,0.035828894331384774,196,IN,Chennai,Tamil Nadu,124570,HIGH,0983e7c5-0e11-47,4b0e691d-92f|ae13c4e8-5fd,DEBIT_CARD,61357.77,LUXURY_GOODS|MONEY_TRANSFER|ELECTRONICS,False,2025-11-03,2026-05-09,0,False,
CUST_C6DF2D42,Cameron Nguyen,kelly35@example.net,+918409460597,1962-02-21,VERIFIED,ACTIVE,0.0,1986,IN,Jaipur,Rajasthan,631201,MEDIUM,b7e6303b-0963-45,fd4390e4-2b7|c84b00f2-8a4,CREDIT_CARD,1849.4,UTILITY|GROCERY|MONEY_TRANSFER,False,2020-12-09,2026-04-18,2,False,
CUST_0DC6BC7D,Lisa Ball,neysarattan@example.com,+917920216694,1994-04-17,VERIFIED,ACTIVE,0.07608299946995987,1949,IN,Chandigarh,Punjab,690509,MEDIUM,d9655fa2-1b4b-4d,88eba70d-4bd|e4a7bf5c-aa6,UPI,3748.88,TRAVEL|ONLINE_GAMING|FUEL,False,2021-01-15,2026-05-18,10,True,AML_STRUCTURING
CUST_419FB9D6,Veer Tripathi,shanehines@example.com,+917731709641,2002-06-10,VERIFIED,ACTIVE,0.0,196,IN,Bangalore,Karnataka,694164,LOW,e394ab9f-a634-42,d446005d-efe,CREDIT_CARD,1207.15,RESTAURANT|UTILITY|MONEY_TRANSFER,False,2025-11-03,2026-05-16,1,False,
CUST_CB1E217B,William Adams,pambeltran@example.net,+919742754407,1973-08-26,VERIFIED,ACTIVE,0.013271562959361678,638,IN,Bhopal,MP,823934,HIGH,f61b6809-feaf-4f,066031ef-9e8|f2ffa5e9-dff,CREDIT_CARD,69521.76,TELECOM|LUXURY_GOODS|MONEY_TRANSFER,False,2024-08-18,2026-04-29,1,False,
CUST_FC8A6AF0,Divit Koshy,chadtrisha@example.org,+919956654409,1964-10-04,VERIFIED,ACTIVE,0.0,660,IN,Ahmedabad,Gujarat,893653,MEDIUM,7377f866-ecc3-41,902629ae-e20,UPI,11225.43,ONLINE_GAMING|LUXURY_GOODS|EDUCATION,False,2024-07-27,2026-04-25,0,False,
CUST_1EAA84B3,Jhanvi Thakur,greermolly@example.org,+916600717275,1971-09-25,VERIFIED,ACTIVE,0.0,405,IN,Kolkata,West Bengal,673660,ULTRA_HIGH,6b536107-4570-40,cfcd76fd-1ae|b240271d-5e0,NETBANKING,217849.29,UTILITY|GROCERY|JEWELRY,False,2025-04-08,2026-05-13,0,False,
CUST_A2F7A401,Jaime Lyons,burnschristopher@example.net,+916607813459,1986-11-05,VERIFIED,ACTIVE,0.0,603,IN,Bhopal,MP,849181,HIGH,1ef5a3ea-7166-4e,258bfe54-510|9278e65c-dbd,DEBIT_CARD,33593.84,LUXURY_GOODS|MONEY_TRANSFER|FASHION,False,2024-09-22,2026-04-20,3,True,CARD_NOT_PRESENT
CUST_9587A2FF,Samuel Gray,raunakben@example.org,+916042181691,2000-01-09,VERIFIED,ACTIVE,0.0,1899,IN,Lucknow,UP,287931,ULTRA_HIGH,054dbc80-7f15-47,23a034d2-d44|6a4ea561-e00,CREDIT_CARD,90476.72,TELECOM|RESTAURANT|GROCERY,False,2021-03-06,2026-04-26,1,False,
CUST_42692CC6,Aaryahi Dara,farhandeshmukh@example.org,+916286783552,1983-12-27,VERIFIED,ACTIVE,0.0,409,IN,Pune,Maharashtra,759367,MEDIUM,27be9d8b-32f7-48,e2ef8120-660,UPI,1386.06,CRYPTO_EXCHANGE|JEWELRY|FASHION,False,2025-04-04,2026-05-04,1,False,
CUST_115A5C7D,Alexis Schwartz,rossjustin@example.net,+916332757422,1989-07-19,VERIFIED,ACTIVE,0.0,753,IN,Surat,Gujarat,207978,MEDIUM,a8cf4727-fd0d-4f,c59a0d57-cc3,BNPL,8344.75,CRYPTO_EXCHANGE|JEWELRY|FUEL,False,2024-04-25,2026-04-27,1,False,
CUST_C3821770,Gary Foster,phillipadams@example.org,+919467325302,1960-12-20,PENDING,ACTIVE,0.11824436904959398,260,IN,Hyderabad,Telangana,319473,MEDIUM,1c2a2875-f11c-43,cddd91e9-fc5|5e9b368a-9ba,CREDIT_CARD,5287.32,GROCERY|UTILITY|ELECTRONICS,False,2025-08-31,2026-04-24,0,False,
CUST_89308DBE,Nitara Borah,samiha31@example.net,+916588302843,1980-04-03,PENDING,ACTIVE,0.17710874586012298,1904,IN,Bangalore,Karnataka,561047,LOW,3fde658f-a0ec-47,cdaf3669-d1e,NETBANKING,1755.5,TELECOM|ONLINE_GAMING|JEWELRY,False,2021-03-01,2026-05-08,8,True,ACCOUNT_TAKEOVER
CUST_C91432BF,Drew Carter,lross@example.net,+918279276904,1971-06-20,VERIFIED,ACTIVE,0.0,494,IN,Hyderabad,Telangana,274185,MEDIUM,40ae6d45-92f7-48,48bfc3b0-ae0|5761b969-535,BNPL,7379.93,LUXURY_GOODS|EDUCATION|FUEL,False,2025-01-09,2026-05-09,1,False,
CUST_63A3328A,Keith Miller,tanya30@example.com,+916764557476,2005-08-06,VERIFIED,ACTIVE,0.028673086276549863,1004,IN,Nagpur,Maharashtra,483450,LOW,4532b46d-164b-44,4d69d248-568|ddcafbd0-3a6,NETBANKING,1804.54,EDUCATION|TELECOM|CRYPTO_EXCHANGE,False,2023-08-18,2026-04-28,0,False,
CUST_DACFE29A,Andre Harrison,campbellmichelle@example.net,+916024114252,1972-12-19,VERIFIED,ACTIVE,0.0,784,IN,Pune,Maharashtra,366086,HIGH,66ad50f9-d3eb-4a,150c8d71-02c,WALLET,21191.94,GROCERY|TRAVEL|JEWELRY,False,2024-03-25,2026-05-07,0,False,
CUST_A653B7F9,Priyansh Kadakia,christian52@example.net,+918457498335,2006-09-29,VERIFIED,ACTIVE,0.14689627409227357,1315,IN,Jaipur,Rajasthan,852908,LOW,97a7fc1e-0fcd-42,daf1c757-933,NETBANKING,543.42,FASHION|MONEY_TRANSFER|FUEL,False,2022-10-11,2026-04-28,1,False,
CUST_530F6EDE,Bhavin Sundaram,lchacko@example.org,+917802050514,1977-11-16,VERIFIED,ACTIVE,0.03958746355802566,79,IN,Hyderabad,Telangana,845108,MEDIUM,dbe604ed-0611-41,efb8b894-ef5,UPI,10731.77,HEALTHCARE|RESTAURANT|ENTERTAINMENT,False,2026-02-28,2026-05-13,8,True,SYNTHETIC_IDENTITY
CUST_CC2B39D7,Yashvi Mahajan,rgill@example.net,+919855748782,2005-02-10,VERIFIED,ACTIVE,0.28690768632200575,1747,IN,Jaipur,Rajasthan,715354,MEDIUM,d1587b66-ee67-4f,8c02f380-234|28422a17-241,BNPL,12640.47,EDUCATION|LUXURY_GOODS|GROCERY,True,2021-08-05,2026-04-21,2,False,
CUST_18C18810,Karen Wong,anahita80@example.org,+919130846781,1966-08-03,PENDING,ACTIVE,0.20705296695071815,853,IN,Chandigarh,Punjab,738088,MEDIUM,cd02ddd5-ff25-4a,305d4c35-a2e,CREDIT_CARD,12463.19,ENTERTAINMENT|FUEL|HEALTHCARE,False,2024-01-16,2026-05-02,2,False,
CUST_C3B218E6,Aarav Swaminathan,bhavsarfateh@example.net,+918431764462,1962-12-27,VERIFIED,SUSPENDED,0.013338003747394217,638,IN,Mumbai,Maharashtra,192444,MEDIUM,cc772e47-06c6-49,1d0a5cc5-5d7,UPI,8738.51,FUEL|TELECOM|EDUCATION,False,2024-08-18,2026-04-26,0,False,
CUST_F4A9A86B,Tara Lall,mandrasha@example.com,+917977184333,2002-11-07,VERIFIED,ACTIVE,0.0,651,IN,Kolkata,West Bengal,977981,ULTRA_HIGH,22aba6cf-0393-4d,90b93e26-eaa|d124ad51-7f8,BNPL,396480.97,CRYPTO_EXCHANGE|EDUCATION|UTILITY,False,2024-08-05,2026-05-12,2,False,
CUST_24377FFB,Brooke Hobbs,shane95@example.net,+919587479963,1969-12-28,VERIFIED,ACTIVE,0.0,636,IN,Chennai,Tamil Nadu,308902,MEDIUM,c8dace18-1f8d-4f,d8718877-a1f|b5133a96-abe,CREDIT_CARD,2536.18,TRAVEL|JEWELRY|EDUCATION,False,2024-08-20,2026-05-08,7,True,AML_STRUCTURING
CUST_1B9D4B60,Sumer Malhotra,eddieosborne@example.net,+916157758823,2004-12-29,VERIFIED,SUSPENDED,0.0,190,IN,Jaipur,Rajasthan,696337,MEDIUM,0b438e70-53c6-4c,958b7c77-603,CREDIT_CARD,9806.48,ENTERTAINMENT|ONLINE_GAMING|HEALTHCARE,False,2025-11-09,2026-05-04,2,False,
CUST_D0AE966B,Tara Upadhyay,lrhodes@example.org,+918204488399,1970-06-25,VERIFIED,ACTIVE,0.0,425,IN,Surat,Gujarat,370756,ULTRA_HIGH,5962b2ed-e03c-49,09caba5b-25f,CREDIT_CARD,374134.57,FASHION|JEWELRY|GROCERY,False,2025-03-19,2026-05-10,0,False,
CUST_22479895,Thomas Hernandez,michael13@example.com,+918827397628,1966-09-13,VERIFIED,ACTIVE,0.0759749791244748,1349,IN,Amritsar,Punjab,760049,MEDIUM,e773e5cf-90ae-46,33febfc5-0da|fcc2f6df-b13,DEBIT_CARD,5183.37,GROCERY|FUEL|CRYPTO_EXCHANGE,False,2022-09-07,2026-04-30,1,False,
CUST_0EFCAED9,Hridaan Loke,khushideep@example.com,+919230009441,2003-10-31,VERIFIED,ACTIVE,0.06640683386061984,690,IN,Lucknow,UP,948530,LOW,fb4e0b3a-bd61-40,d5d8df24-824,WALLET,647.24,FASHION|TRAVEL|TELECOM,False,2024-06-27,2026-05-04,2,False,
CUST_1C2DD402,Mahika Chaudhry,dlarson@example.net,+917289234503,1952-09-29,VERIFIED,ACTIVE,0.03295889482773059,1497,IN,Bhopal,MP,631586,HIGH,f6bb13a8-bd6b-41,17a5e6fe-6bf|e203c036-dc6|49070b16-c84|42c99865-6f1,UPI,38575.05,ENTERTAINMENT|CRYPTO_EXCHANGE|UTILITY,False,2022-04-12,2026-05-08,4,True,AML_STRUCTURING
CUST_D92B8CC9,Matthew Boyer,andersonrebecca@example.com,+918439491050,1996-08-30,VERIFIED,ACTIVE,0.0,1215,IN,Chandigarh,Punjab,236200,MEDIUM,eca4f63e-5196-43,6c632fe7-8ff,BNPL,13355.63,HEALTHCARE|UTILITY|GROCERY,False,2023-01-19,2026-04-18,0,False,
CUST_8F9ADFCE,Tracy Jones,hollyhatfield@example.org,+916860739498,1967-05-19,PENDING,SUSPENDED,0.19351833582515274,1624,IN,Surat,Gujarat,347656,HIGH,7616eb29-dd81-43,ef0698d4-3a7,CREDIT_CARD,18203.52,ENTERTAINMENT|RESTAURANT|EDUCATION,False,2021-12-06,2026-05-18,0,False,
CUST_2EAFEA2E,Jesse Watson Jr.,elizabeth99@example.org,+918361497875,1986-01-14,VERIFIED,ACTIVE,0.2694148397754044,1403,IN,Chennai,Tamil Nadu,832723,HIGH,f887fd2e-6af1-4f,2546fbb9-b22|aed8aed5-ae3,CREDIT_CARD,17614.32,TELECOM|HEALTHCARE|CRYPTO_EXCHANGE,True,2022-07-15,2026-05-15,1,False,
CUST_16F9940D,Dishani Gara,jamesbeltran@example.net,+919856972085,1962-04-08,PENDING,ACTIVE,0.1537706591892284,1563,IN,Ahmedabad,Gujarat,725935,MEDIUM,b542e3ef-6596-4a,3b4770ec-c22|cae54199-414,NETBANKING,14061.3,FUEL|ONLINE_GAMING|MONEY_TRANSFER,False,2022-02-05,2026-05-06,2,False,
CUST_BEBA01D4,Carla Cox,ktandon@example.org,+919928116989,2007-10-27,PENDING,ACTIVE,0.15962159812810908,455,IN,Mumbai,Maharashtra,341249,LOW,4a9693d6-115d-42,7a4b1624-235|93494167-410|5c92bd28-f31|07a29f93-97e,CREDIT_CARD,756.45,TELECOM|ELECTRONICS|GROCERY,False,2025-02-17,2026-05-02,3,True,ACCOUNT_TAKEOVER
CUST_161AFF3E,Peter Myers,voraadvik@example.com,+918900275149,1981-11-28,VERIFIED,ACTIVE,0.12313414696754872,892,IN,Surat,Gujarat,542223,MEDIUM,2fb47953-74d1-42,9b1a37e2-d28|7532301a-b30,CREDIT_CARD,2685.84,ONLINE_GAMING|CRYPTO_EXCHANGE|HEALTHCARE,False,2023-12-08,2026-05-09,2,False,
CUST_310E67C4,Myra Sangha,trogers@example.net,+916690990583,1994-05-09,PENDING,ACTIVE,0.22738296811972156,953,IN,Hyderabad,Telangana,702597,MEDIUM,0fac00ca-298b-4f,170033d9-e8b,WALLET,10010.09,UTILITY|HEALTHCARE|MONEY_TRANSFER,False,2023-10-08,2026-05-06,0,False,
CUST_7FC621E8,Shanaya Magar,riaanbose@example.org,+918592597069,1980-07-09,FAILED,ACTIVE,0.5494951290632261,1340,IN,Jammu,J&K,918941,MEDIUM,7b65c0f8-ef5c-4e,1c54388a-321,NETBANKING,4892.84,HEALTHCARE|ENTERTAINMENT|LUXURY_GOODS,False,2022-09-16,2026-05-10,1,False,
CUST_9AFEF5ED,Nehmat Sangha,samiha90@example.com,+916029878923,1960-11-17,VERIFIED,ACTIVE,0.0,1609,IN,Hyderabad,Telangana,841935,MEDIUM,f8b40fec-cd20-4b,d87dcdf6-d9c,WALLET,13119.56,LUXURY_GOODS|ELECTRONICS|TELECOM,False,2021-12-21,2026-05-16,2,False,
CUST_CCA2C451,Whitney Francis,awhite@example.org,+917083735388,1974-08-26,VERIFIED,ACTIVE,0.011262383034075632,891,IN,Nagpur,Maharashtra,124673,LOW,410a6de3-bce4-47,7d9e89bf-600|86dde39d-594|6c3128a9-2ed,WALLET,1004.76,LUXURY_GOODS|FUEL|JEWELRY,False,2023-12-09,2026-05-07,5,True,ACCOUNT_TAKEOVER
CUST_5E8872C5,Anaya Krishna,hmartinez@example.org,+918281780988,1956-03-02,VERIFIED,ACTIVE,0.0,36,IN,Bhopal,MP,360704,LOW,421a8203-6226-48,227db15d-d41,CREDIT_CARD,267.78,FUEL|LUXURY_GOODS|RESTAURANT,False,2026-04-12,2026-04-25,0,False,
CUST_C7199AD5,Jeremy Matthews,balineysa@example.net,+919946109150,1978-08-22,VERIFIED,ACTIVE,0.04130828052324441,1297,IN,Chennai,Tamil Nadu,648991,HIGH,18a4f489-2aa2-40,f15d4bd8-429,WALLET,46887.03,FASHION|GROCERY|RESTAURANT,False,2022-10-29,2026-04-29,1,False,
CUST_E58AD84F,Tony Crosby,fjenkins@example.com,+917450722867,1951-07-08,VERIFIED,SUSPENDED,0.0,79,IN,Kochi,Kerala,885663,ULTRA_HIGH,8254171b-f6a7-4a,3a9444cd-3be,DEBIT_CARD,442198.08,ENTERTAINMENT|CRYPTO_EXCHANGE|GROCERY,False,2026-02-28,2026-05-06,0,False,
CUST_6DEAEDB8,Chelsea Dougherty,david07@example.org,+918451975887,2001-08-05,VERIFIED,ACTIVE,0.0,1478,IN,Jaipur,Rajasthan,995739,HIGH,a164a978-2e24-4c,b3d48e08-64f,CREDIT_CARD,44476.66,RESTAURANT|ONLINE_GAMING|TRAVEL,False,2022-05-01,2026-05-15,1,False,
CUST_C49B0A60,Kayla Garcia,somanuthkarsh@example.org,+919907331090,1950-07-14,PENDING,ACTIVE,0.30674296320222294,1558,IN,Pune,Maharashtra,398752,LOW,d0dd03c9-3575-47,393a2138-54c|55ddc5c1-0c0|34324188-af0|9e2f1704-3b1,DEBIT_CARD,412.14,GROCERY|CRYPTO_EXCHANGE|ELECTRONICS,False,2022-02-10,2026-05-02,0,True,ACCOUNT_TAKEOVER
CUST_6A0099F5,Manuel Dickerson,hjohnson@example.org,+916950578005,1988-03-15,VERIFIED,ACTIVE,0.04099759550864276,1346,IN,Bhopal,MP,741084,LOW,123b8c69-0546-49,4bc6f8ae-32a,DEBIT_CARD,1953.0,FASHION|TRAVEL|CRYPTO_EXCHANGE,False,2022-09-10,2026-05-08,2,False,
CUST_1B3F456A,Chad Oneill,aday@example.net,+916651884241,1962-04-10,VERIFIED,ACTIVE,0.21582327801056087,1109,IN,Lucknow,UP,878642,HIGH,380cf54d-5b30-44,b1d5c90f-9d7|cc286851-b85,NETBANKING,35378.41,CRYPTO_EXCHANGE|LUXURY_GOODS|EDUCATION,True,2023-05-05,2026-05-07,0,False,
CUST_878DBCB1,Reyansh Madan,karzeeshan@example.org,+916356877432,1980-09-08,VERIFIED,ACTIVE,0.04778078545307446,524,IN,Chandigarh,Punjab,405998,MEDIUM,4f46d7f4-2d1d-47,a492a1e9-d08|ff3c6039-61d,DEBIT_CARD,1639.82,FASHION|HEALTHCARE|MONEY_TRANSFER,False,2024-12-10,2026-05-03,0,False,
CUST_4DD6B79A,Umang Dugal,nbeard@example.org,+919227188628,2006-02-10,VERIFIED,UNDER_REVIEW,0.0,1280,IN,Chennai,Tamil Nadu,683469,MEDIUM,a9e4ad7f-da96-48,35550eb1-439,BNPL,6523.2,TELECOM|ELECTRONICS|CRYPTO_EXCHANGE,False,2022-11-15,2026-04-24,2,False,
CUST_91116866,Lakshit Dani,kimberly21@example.org,+916767177535,1999-01-30,VERIFIED,SUSPENDED,0.015261579967457129,776,IN,Chennai,Tamil Nadu,520601,HIGH,802dea45-62d0-40,9c0db116-5ac|0e20725c-c15|95c6780d-787,WALLET,23393.93,ENTERTAINMENT|ONLINE_GAMING|UTILITY,False,2024-04-02,2026-05-15,3,True,VELOCITY_ABUSE
CUST_A05EA5EA,Jordan Garcia,karperasha@example.net,+918157382138,1984-04-08,VERIFIED,ACTIVE,0.0,1845,IN,Bhopal,MP,511223,MEDIUM,bc975267-6df7-4a,4ede3c5c-c68|f8b16eb8-37b,CREDIT_CARD,2031.76,UTILITY|MONEY_TRANSFER|TELECOM,False,2021-04-29,2026-04-20,1,False,
CUST_BFE2E779,Dhruv Borah,vcaldwell@example.com,+919276780457,1996-06-05,PENDING,ACTIVE,0.30116441278251965,1692,IN,Surat,Gujarat,501975,LOW,9a6bb92f-ae82-42,1e1c8537-15d|2f6f1aa2-3ed,WALLET,830.11,ENTERTAINMENT|CRYPTO_EXCHANGE|FASHION,False,2021-09-29,2026-05-18,0,False,
CUST_2B6D54A5,Sarah Marsh DDS,ramosyolanda@example.org,+916098069653,1962-12-08,VERIFIED,ACTIVE,0.0962969678201198,1268,IN,Mumbai,Maharashtra,362081,MEDIUM,b79348d1-2772-44,fc80eb64-acd|f530dac1-720,CREDIT_CARD,1667.33,TELECOM|HEALTHCARE|RESTAURANT,False,2022-11-27,2026-04-30,1,False,
CUST_6044D4D9,David Stanley,mamooty52@example.org,+917966102457,1956-05-11,VERIFIED,ACTIVE,0.021896400045134604,1522,IN,Mumbai,Maharashtra,847417,HIGH,4b5fb79b-bfc1-4a,72919291-b8c,CREDIT_CARD,52110.87,HEALTHCARE|FUEL|JEWELRY,False,2022-03-18,2026-05-12,0,False,
CUST_9236242C,Jhanvi Mahajan,kjenkins@example.org,+918148406800,1968-09-13,VERIFIED,ACTIVE,0.0,424,IN,Mumbai,Maharashtra,942726,MEDIUM,f1f38aad-d4ed-41,4ec4fe1d-d75|28075155-05f|e4c81d18-38f|12c4bdbb-6b4,WALLET,6932.97,HEALTHCARE|ENTERTAINMENT|FUEL,False,2025-03-20,2026-05-11,3,True,SYNTHETIC_IDENTITY
CUST_1A71173C,Stephanie Perry,akarshlanka@example.net,+919702987551,1998-11-10,FAILED,ACTIVE,0.5759096078098878,1479,IN,Nagpur,Maharashtra,850755,LOW,5b196123-c6d3-4f,07378961-5e0|bc353f3a-42a,WALLET,1369.9,ELECTRONICS|EDUCATION|UTILITY,False,2022-04-30,2026-04-21,2,False,
CUST_FE47FD32,Taran Kashyap,kimberlypatterson@example.com,+917560676300,1955-05-01,VERIFIED,ACTIVE,0.0,899,IN,Mumbai,Maharashtra,636409,MEDIUM,967d374c-1bd2-45,bdbeb619-09d,BNPL,6276.75,FASHION|CRYPTO_EXCHANGE|UTILITY,False,2023-12-01,2026-04-22,0,False,
CUST_08E6E5B9,Christina Andrews,stephen26@example.net,+917573953076,2004-08-31,PENDING,ACTIVE,0.1408941057018768,299,IN,Hyderabad,Telangana,934197,HIGH,163ec061-afa0-4b,4e71b3cc-d9a,NETBANKING,79578.62,CRYPTO_EXCHANGE|JEWELRY|RESTAURANT,False,2025-07-23,2026-04-25,1,False,
CUST_9F0C8F10,Samantha Cooper,xmitchell@example.org,+917420179083,1983-04-09,PENDING,ACTIVE,0.2933502488015427,939,IN,Bangalore,Karnataka,833543,MEDIUM,990ca251-b1b9-40,d282bcb3-6f0|183e6117-40c,DEBIT_CARD,4269.99,LUXURY_GOODS|TRAVEL|GROCERY,False,2023-10-22,2026-05-09,0,False,
CUST_01988007,Krish Bora,obera@example.org,+918437994930,2007-06-17,VERIFIED,ACTIVE,0.0,1069,IN,Chennai,Tamil Nadu,409203,LOW,f7de4693-e53e-4a,5566f545-f1f|217e5c46-f57,CREDIT_CARD,757.31,JEWELRY|FUEL|TRAVEL,False,2023-06-14,2026-05-09,4,True,CARD_NOT_PRESENT
CUST_A04FA74B,Judy Anderson,bkrish@example.net,+917114205460,1977-02-22,VERIFIED,ACTIVE,0.058325979157573433,527,IN,Chandigarh,Punjab,633296,LOW,7ae86345-05b6-46,6e5edf23-a88,BNPL,640.77,UTILITY|MONEY_TRANSFER|TRAVEL,False,2024-12-07,2026-04-30,0,False,
CUST_736736AD,Keith Martin,wilsonjason@example.net,+918784755893,1953-12-22,VERIFIED,ACTIVE,0.0,1319,IN,Kochi,Kerala,498325,HIGH,b75a432c-7ba0-45,a3d17da8-ca0|44fecba3-ac7,UPI,38687.53,FUEL|ONLINE_GAMING|ELECTRONICS,False,2022-10-07,2026-04-21,1,False,
CUST_AD739688,Nishith Sanghvi,joshuachandler@example.net,+918142287798,1967-08-15,VERIFIED,ACTIVE,0.0,460,IN,Pune,Maharashtra,769658,MEDIUM,f509d62e-886c-43,965c30f9-414|faa213f4-a37,UPI,2234.08,MONEY_TRANSFER|EDUCATION|ELECTRONICS,False,2025-02-12,2026-05-12,1,False,
